,county,year,Avg_Tempmin_anomaly,Avg_Tempmax_anomaly
372,3,1957,0.2500000000000071,0.1444444444444457
373,65,1957,0.5944444444444512,0.3833333333333435
374,79,1957,0.5055555555555626,0.49444444444444713
375,109,1957,0.38333333333333997,0.4722222222222321
376,125,1957,0.45000000000000906,0.11666666666667425
377,540,1957,0.6000000000000059,0.30555555555557135
378,3,1958,-0.8611111111111045,-0.966666666666665
379,65,1958,-1.0722222222222157,-1.2833333333333208
380,79,1958,-0.605555555555549,-1.1722222222222207
381,109,1958,-0.7277777777777716,-1.1944444444444322
382,125,1958,-1.216666666666658,-0.99444444444444
383,540,1958,-1.066666666666661,-0.8055555555555394
384,3,1959,0.2500000000000071,0.7000000000000028
385,65,1959,0.5944444444444512,0.9388888888889007
386,79,1959,0.5055555555555626,1.0500000000000007
387,109,1959,0.38333333333333997,1.0277777777777892
388,125,1959,0.45000000000000906,0.6722222222222278
389,540,1959,0.6000000000000059,0.8611111111111249
390,3,1960,-0.8611111111111045,-0.4111111111111079
391,65,1960,-0.5166666666666595,-0.7277777777777672
392,79,1960,-0.605555555555549,-0.6166666666666671
393,109,1960,-0.7277777777777716,-0.6388888888888786
394,125,1960,-0.6611111111111025,-0.4388888888888829
395,540,1960,-0.5111111111111049,-0.2499999999999858
396,3,1961,-0.30555555555554825,-0.4111111111111079
397,65,1961,-0.5166666666666595,-0.17222222222221006
398,79,1961,-0.049999999999993605,-0.6166666666666671
399,109,1961,-0.1722222222222154,-0.6388888888888786
400,125,1961,-0.1055555555555463,-0.4388888888888829
401,540,1961,0.044444444444450504,-0.2499999999999858
402,3,1962,-0.8611111111111045,-0.966666666666665
403,65,1962,-0.5166666666666595,-0.7277777777777672
404,79,1962,-0.605555555555549,-0.6166666666666671
405,109,1962,-0.7277777777777716,-1.1944444444444322
406,125,1962,-0.6611111111111025,-0.99444444444444
407,540,1962,-0.5111111111111049,-0.8055555555555394
408,3,1963,-1.4166666666666599,0.1444444444444457
409,65,1963,-1.627777777777771,0.3833333333333435
410,79,1963,-1.7166666666666597,-0.061111111111110006
411,109,1963,-1.283333333333327,-0.08333333333332149
412,125,1963,-1.7722222222222133,0.11666666666667425
413,540,1963,-1.066666666666661,0.30555555555557135
414,3,1964,-0.30555555555554825,0.1444444444444457
415,65,1964,-0.5166666666666595,0.3833333333333435
416,79,1964,-0.605555555555549,0.49444444444444713
417,109,1964,-0.1722222222222154,0.4722222222222321
418,125,1964,-0.1055555555555463,0.11666666666667425
419,540,1964,0.044444444444450504,0.30555555555557135
420,3,1965,-0.30555555555554825,0.1444444444444457
421,65,1965,-0.5166666666666595,0.3833333333333435
422,79,1965,-0.605555555555549,0.49444444444444713
423,109,1965,-0.1722222222222154,-0.08333333333332149
424,125,1965,-0.1055555555555463,0.11666666666667425
425,540,1965,-0.5111111111111049,0.30555555555557135
426,3,1966,-0.8611111111111045,-0.4111111111111079
427,65,1966,-1.0722222222222157,-0.17222222222221006
428,79,1966,-1.1611111111111043,-0.6166666666666671
429,109,1966,-1.283333333333327,-0.6388888888888786
430,125,1966,-0.6611111111111025,-0.4388888888888829
431,540,1966,-1.066666666666661,-0.2499999999999858
432,3,1967,-0.8611111111111045,-0.4111111111111079
433,65,1967,-1.0722222222222157,-0.7277777777777672
434,79,1967,-1.1611111111111043,-0.6166666666666671
435,109,1967,-1.283333333333327,-0.6388888888888786
436,125,1967,-1.216666666666658,-0.4388888888888829
437,540,1967,-1.066666666666661,-0.2499999999999858
438,3,1968,-0.8611111111111045,0.1444444444444457
439,65,1968,-0.5166666666666595,-0.17222222222221006
440,79,1968,-0.605555555555549,-0.061111111111110006
441,109,1968,-0.7277777777777716,-0.08333333333332149
